"SensorName","Date","Time","User","SensorID","delta_t","Unit","Value","Unit.1","Mode","Phase","Unit.2","Amplitude","Unit.3","Temp","Unit.4","patm","Unit.5","Salinity","Unit.6","Error","Cal0","Unit.7","T0","Unit.8","O2.2nd","Unit.9","Cal2nd","Unit.10","T2nd","Unit.11","CalPressure","Unit.12","f1","dPhi1","dkSv1","dPhi2","dkSv2","m","Cal.Mode","SignalLEDCurrent","ReferenceLEDCurrent","ReferenceAmplitude","DeviceSerial","FwVersion","SensorType","BatchID","Calibration.Date","Sensor.lot","PreSens.calibrated.Sensor","Battery.Voltage","Unit.13","Sequence","FileName","MOATS","Treatment","LoadingLocation","GlassVialNumber","Species","TelsonLength..mm.","Size","dateTime","TrialID","KrillID","percentDOassumpt","assumedSatDOmg","percentDO","obseveredSatDOmg","actualDOmg","CorTemp","SalinityConstant"
"KriLR223","28-Oct-19",2019-10-28 20:11:53,"default              ",175346924,76.53,"min",8.395,"mg/l","humid",29.459,"deg",13068,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38358,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.082,"V",4,"2019.10.28_RESPR_T2","2","CHG","B2",4,"Euphausia pacifica","3.08","0.0215",2019-10-28 20:11:53,"Trial02","Trial02_KriLR223",0.922562484333967,9.09965464947414,0.922562484333967,9.09965464947414,8.395,11,30.3
"KriLR223","28-Oct-19",2019-10-28 20:11:54,"default              ",175346924,76.55,"min",8.412,"mg/l","humid",29.437,"deg",13042,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38350,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.083,"V",4,"2019.10.28_RESPR_T2","2","CHG","B2",4,"Euphausia pacifica","3.08","0.0215",2019-10-28 20:11:54,"Trial02","Trial02_KriLR223",0.924430687101529,9.09965464947414,0.924430687101529,9.09965464947414,8.412,11,30.3
"KriLR223","28-Oct-19",2019-10-28 19:56:56,"default              ",175346924,61.58,"min",8.372,"mg/l","humid",29.489,"deg",17251,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38186,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.07,"V",4,"2019.10.28_RESPR_T2","2","CHG","B2",4,"Euphausia pacifica","3.08","0.0215",2019-10-28 19:56:56,"Trial02","Trial02_KriLR223",0.920034915883737,9.09965464947414,0.920034915883737,9.09965464947414,8.372,11,30.3
"KriLR223","28-Oct-19",2019-10-28 19:25:41,"default              ",175346924,30.33,"min",8.607,"mg/l","humid",29.184,"deg",37922,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,37741,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.033,"V",4,"2019.10.28_RESPR_T2","2","CHG","B2",4,"Euphausia pacifica","3.08","0.0215",2019-10-28 19:25:41,"Trial02","Trial02_KriLR223",0.945860071788261,9.09965464947414,0.945860071788261,9.09965464947414,8.607,11,30.3
"KriLR223","28-Oct-19",2019-10-28 20:56:25,"default              ",175346924,121.07,"min",8.308,"mg/l","humid",29.575,"deg",16504,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38522,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.112,"V",4,"2019.10.28_RESPR_T2","2","CHG","B2",4,"Euphausia pacifica","3.08","0.0215",2019-10-28 20:56:25,"Trial02","Trial02_KriLR223",0.913001681935271,9.09965464947414,0.913001681935271,9.09965464947414,8.308,11,30.3
"KriLR223","28-Oct-19",2019-10-28 20:56:26,"default              ",175346924,121.08,"min",8.293,"mg/l","humid",29.595,"deg",18313,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38468,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.112,"V",4,"2019.10.28_RESPR_T2","2","CHG","B2",4,"Euphausia pacifica","3.08","0.0215",2019-10-28 20:56:26,"Trial02","Trial02_KriLR223",0.911353267728599,9.09965464947414,0.911353267728599,9.09965464947414,8.293,11,30.3
"KriLR223","28-Oct-19",2019-10-28 20:56:27,"default              ",175346924,121.1,"min",8.33,"mg/l","humid",29.546,"deg",15173,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38482,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.102,"V",4,"2019.10.28_RESPR_T2","2","CHG","B2",4,"Euphausia pacifica","3.08","0.0215",2019-10-28 20:56:27,"Trial02","Trial02_KriLR223",0.915419356105056,9.09965464947414,0.915419356105056,9.09965464947414,8.33,11,30.3
"KriLR223","28-Oct-19",2019-10-28 19:42:50,"default              ",175346924,47.48,"min",8.366,"mg/l","humid",29.497,"deg",33888,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38054,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.055,"V",4,"2019.10.28_RESPR_T2","2","CHG","B2",4,"Euphausia pacifica","3.08","0.0215",2019-10-28 19:42:50,"Trial02","Trial02_KriLR223",0.919375550201068,9.09965464947414,0.919375550201068,9.09965464947414,8.366,11,30.3
"KriLR223","28-Oct-19",2019-10-28 19:42:51,"default              ",175346924,47.5,"min",8.372,"mg/l","humid",29.489,"deg",33568,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38053,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.055,"V",4,"2019.10.28_RESPR_T2","2","CHG","B2",4,"Euphausia pacifica","3.08","0.0215",2019-10-28 19:42:51,"Trial02","Trial02_KriLR223",0.920034915883737,9.09965464947414,0.920034915883737,9.09965464947414,8.372,11,30.3
"KriLR223","28-Oct-19",2019-10-28 20:56:29,"default              ",175346924,121.13,"min",8.379,"mg/l","humid",29.481,"deg",12127,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38478,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.102,"V",4,"2019.10.28_RESPR_T2","2","CHG","B2",4,"Euphausia pacifica","3.08","0.0215",2019-10-28 20:56:29,"Trial02","Trial02_KriLR223",0.92080417584685,9.09965464947414,0.92080417584685,9.09965464947414,8.379,11,30.3
"KriLR223","28-Oct-19",2019-10-28 19:42:54,"default              ",175346924,47.55,"min",8.379,"mg/l","humid",29.481,"deg",32966,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38049,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.053,"V",4,"2019.10.28_RESPR_T2","2","CHG","B2",4,"Euphausia pacifica","3.08","0.0215",2019-10-28 19:42:54,"Trial02","Trial02_KriLR223",0.92080417584685,9.09965464947414,0.92080417584685,9.09965464947414,8.379,11,30.3
"KriLR223","28-Oct-19",2019-10-28 18:55:58,"default              ",175346924,0.62,"min",8.645,"mg/l","humid",29.135,"deg",35647,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,37034,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.004,"V",4,"2019.10.28_RESPR_T2","2","CHG","B2",4,"Euphausia pacifica","3.08","0.0215",2019-10-28 18:55:58,"Trial02","Trial02_KriLR223",0.950036054445163,9.09965464947414,0.950036054445163,9.09965464947414,8.645,11,30.3
"KriLR223","28-Oct-19",2019-10-28 18:55:59,"default              ",175346924,0.63,"min",8.66,"mg/l","humid",29.116,"deg",35411,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,37031,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.006,"V",4,"2019.10.28_RESPR_T2","2","CHG","B2",4,"Euphausia pacifica","3.08","0.0215",2019-10-28 18:55:59,"Trial02","Trial02_KriLR223",0.951684468651835,9.09965464947414,0.951684468651835,9.09965464947414,8.66,11,30.3
"KriLR223","28-Oct-19",2019-10-28 20:11:56,"default              ",175346924,76.58,"min",8.405,"mg/l","humid",29.446,"deg",13093,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38351,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.082,"V",4,"2019.10.28_RESPR_T2","2","CHG","B2",4,"Euphausia pacifica","3.08","0.0215",2019-10-28 20:11:56,"Trial02","Trial02_KriLR223",0.923661427138415,9.09965464947414,0.923661427138415,9.09965464947414,8.405,11,30.3
"KriLR223","28-Oct-19",2019-10-28 19:42:53,"default              ",175346924,47.53,"min",8.374,"mg/l","humid",29.487,"deg",33875,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38053,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.055,"V",4,"2019.10.28_RESPR_T2","2","CHG","B2",4,"Euphausia pacifica","3.08","0.0215",2019-10-28 19:42:53,"Trial02","Trial02_KriLR223",0.920254704444627,9.09965464947414,0.920254704444627,9.09965464947414,8.374,11,30.3
"KriLR223","28-Oct-19",2019-10-28 20:56:28,"default              ",175346924,121.12,"min",8.346,"mg/l","humid",29.524,"deg",12916,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38479,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.102,"V",4,"2019.10.28_RESPR_T2","2","CHG","B2",4,"Euphausia pacifica","3.08","0.0215",2019-10-28 20:56:28,"Trial02","Trial02_KriLR223",0.917177664592173,9.09965464947414,0.917177664592173,9.09965464947414,8.346,11,30.3
"KriLR223","28-Oct-19",2019-10-28 20:11:55,"default              ",175346924,76.57,"min",8.376,"mg/l","humid",29.485,"deg",14086,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38353,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.084,"V",4,"2019.10.28_RESPR_T2","2","CHG","B2",4,"Euphausia pacifica","3.08","0.0215",2019-10-28 20:11:55,"Trial02","Trial02_KriLR223",0.920474493005516,9.09965464947414,0.920474493005516,9.09965464947414,8.376,11,30.3
"KriLR223","28-Oct-19",2019-10-28 19:42:52,"default              ",175346924,47.52,"min",8.374,"mg/l","humid",29.487,"deg",33515,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38048,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.054,"V",4,"2019.10.28_RESPR_T2","2","CHG","B2",4,"Euphausia pacifica","3.08","0.0215",2019-10-28 19:42:52,"Trial02","Trial02_KriLR223",0.920254704444627,9.09965464947414,0.920254704444627,9.09965464947414,8.374,11,30.3
"KriLR223","28-Oct-19",2019-10-28 19:56:53,"default              ",175346924,61.53,"min",9.595,"mg/l","humid",28.001,"deg",2392,"uV",11,"∞C",1013,"mbar",30.3,"pmil",4,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38212,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.08,"V",4,"2019.10.28_RESPR_T2","2","CHG","B2",4,"Euphausia pacifica","3.08","0.0215",2019-10-28 19:56:53,"Trial02","Trial02_KriLR223",1.05443562086771,9.09965464947414,1.05443562086771,9.09965464947414,9.595,11,30.3
"KriLR223","28-Oct-19",2019-10-28 21:13:03,"default              ",175346924,137.7,"min",8.13,"mg/l","humid",29.816,"deg",35669,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38479,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.098,"V",4,"2019.10.28_RESPR_T2","2","CHG","B2",4,"Euphausia pacifica","3.08","0.0215",2019-10-28 21:13:03,"Trial02","Trial02_KriLR223",0.893440500016099,9.09965464947414,0.893440500016099,9.09965464947414,8.13,11,30.3
"KriLR223","28-Oct-19",2019-10-28 21:13:02,"default              ",175346924,137.68,"min",8.133,"mg/l","humid",29.811,"deg",35850,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38470,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.099,"V",4,"2019.10.28_RESPR_T2","2","CHG","B2",4,"Euphausia pacifica","3.08","0.0215",2019-10-28 21:13:02,"Trial02","Trial02_KriLR223",0.893770182857433,9.09965464947414,0.893770182857433,9.09965464947414,8.133,11,30.3
"KriLR224","28-Oct-19",2019-10-28 19:13:06,"default              ",376513521,17.75,"min",9.056,"mg/l","humid",28.627,"deg",17155,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,37494,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.016,"V",5,"2019.10.28_RESPR_T2","blank","n/a","B4",5,"Euphausia pacifica","n/a","n/a",2019-10-28 19:13:06,"Trial02","Trial02_KriLR224",0.99520260370797,9.09965464947414,0.99520260370797,9.09965464947414,9.056,11,30.3
"KriLR224","28-Oct-19",2019-10-28 20:42:21,"default              ",376513521,107,"min",9.095,"mg/l","humid",28.58,"deg",14186,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38456,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.102,"V",5,"2019.10.28_RESPR_T2","blank","n/a","B4",5,"Euphausia pacifica","n/a","n/a",2019-10-28 20:42:21,"Trial02","Trial02_KriLR224",0.999488480645316,9.09965464947414,0.999488480645316,9.09965464947414,9.095,11,30.3
"KriLR224","28-Oct-19",2019-10-28 19:13:10,"default              ",376513521,17.82,"min",9.146,"mg/l","humid",28.519,"deg",13794,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,37480,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.016,"V",5,"2019.10.28_RESPR_T2","blank","n/a","B4",5,"Euphausia pacifica","n/a","n/a",2019-10-28 19:13:10,"Trial02","Trial02_KriLR224",1.005093088948,9.09965464947414,1.005093088948,9.09965464947414,9.146,11,30.3
"KriLR224","28-Oct-19",2019-10-28 19:57:13,"default              ",376513521,61.87,"min",9.047,"mg/l","humid",28.637,"deg",18705,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38195,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.072,"V",5,"2019.10.28_RESPR_T2","blank","n/a","B4",5,"Euphausia pacifica","n/a","n/a",2019-10-28 19:57:13,"Trial02","Trial02_KriLR224",0.994213555183967,9.09965464947414,0.994213555183967,9.09965464947414,9.047,11,30.3
"KriLR224","28-Oct-19",2019-10-28 20:27:14,"default              ",376513521,91.88,"min",8.962,"mg/l","humid",28.74,"deg",39786,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38394,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.09,"V",5,"2019.10.28_RESPR_T2","blank","n/a","B4",5,"Euphausia pacifica","n/a","n/a",2019-10-28 20:27:14,"Trial02","Trial02_KriLR224",0.98487254134616,9.09965464947414,0.98487254134616,9.09965464947414,8.962,11,30.3
"KriLR224","28-Oct-19",2019-10-28 19:26:00,"default              ",376513521,30.65,"min",9.02,"mg/l","humid",28.67,"deg",39586,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,37721,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.025,"V",5,"2019.10.28_RESPR_T2","blank","n/a","B4",5,"Euphausia pacifica","n/a","n/a",2019-10-28 19:26:00,"Trial02","Trial02_KriLR224",0.991246409611957,9.09965464947414,0.991246409611957,9.09965464947414,9.02,11,30.3
"KriLR224","28-Oct-19",2019-10-28 19:13:07,"default              ",376513521,17.77,"min",9.086,"mg/l","humid",28.591,"deg",17759,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,37481,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.017,"V",5,"2019.10.28_RESPR_T2","blank","n/a","B4",5,"Euphausia pacifica","n/a","n/a",2019-10-28 19:13:07,"Trial02","Trial02_KriLR224",0.998499432121313,9.09965464947414,0.998499432121313,9.09965464947414,9.086,11,30.3
"KriLR224","28-Oct-19",2019-10-28 20:27:13,"default              ",376513521,91.87,"min",8.97,"mg/l","humid",28.731,"deg",37391,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38373,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.102,"V",5,"2019.10.28_RESPR_T2","blank","n/a","B4",5,"Euphausia pacifica","n/a","n/a",2019-10-28 20:27:13,"Trial02","Trial02_KriLR224",0.985751695589718,9.09965464947414,0.985751695589718,9.09965464947414,8.97,11,30.3
"KriLR224","28-Oct-19",2019-10-28 19:13:08,"default              ",376513521,17.78,"min",9.033,"mg/l","humid",28.655,"deg",25723,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,37488,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.016,"V",5,"2019.10.28_RESPR_T2","blank","n/a","B4",5,"Euphausia pacifica","n/a","n/a",2019-10-28 19:13:08,"Trial02","Trial02_KriLR224",0.99267503525774,9.09965464947414,0.99267503525774,9.09965464947414,9.033,11,30.3
"KriLR224","28-Oct-19",2019-10-28 19:13:09,"default              ",376513521,17.8,"min",9.024,"mg/l","humid",28.665,"deg",23493,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,37476,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.016,"V",5,"2019.10.28_RESPR_T2","blank","n/a","B4",5,"Euphausia pacifica","n/a","n/a",2019-10-28 19:13:09,"Trial02","Trial02_KriLR224",0.991685986733737,9.09965464947414,0.991685986733737,9.09965464947414,9.024,11,30.3
"KriLR224","28-Oct-19",2019-10-28 19:26:01,"default              ",376513521,30.67,"min",9.02,"mg/l","humid",28.67,"deg",40130,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,37716,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.026,"V",5,"2019.10.28_RESPR_T2","blank","n/a","B4",5,"Euphausia pacifica","n/a","n/a",2019-10-28 19:26:01,"Trial02","Trial02_KriLR224",0.991246409611957,9.09965464947414,0.991246409611957,9.09965464947414,9.02,11,30.3
"KriLR224","28-Oct-19",2019-10-28 19:26:02,"default              ",376513521,30.68,"min",9,"mg/l","humid",28.694,"deg",38209,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,37718,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.026,"V",5,"2019.10.28_RESPR_T2","blank","n/a","B4",5,"Euphausia pacifica","n/a","n/a",2019-10-28 19:26:02,"Trial02","Trial02_KriLR224",0.989048524003062,9.09965464947414,0.989048524003062,9.09965464947414,9,11,30.3
"KriLR224","28-Oct-19",2019-10-28 19:25:53,"default              ",376513521,30.53,"min",8.999,"mg/l","humid",28.696,"deg",38644,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,37746,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.031,"V",5,"2019.10.28_RESPR_T2","blank","n/a","B4",5,"Euphausia pacifica","n/a","n/a",2019-10-28 19:25:53,"Trial02","Trial02_KriLR224",0.988938629722617,9.09965464947414,0.988938629722617,9.09965464947414,8.999,11,30.3
"KriLR224","28-Oct-19",2019-10-28 20:12:16,"default              ",376513521,76.92,"min",9.01,"mg/l","humid",28.682,"deg",18489,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38346,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.081,"V",5,"2019.10.28_RESPR_T2","blank","n/a","B4",5,"Euphausia pacifica","n/a","n/a",2019-10-28 20:12:16,"Trial02","Trial02_KriLR224",0.99014746680751,9.09965464947414,0.99014746680751,9.09965464947414,9.01,11,30.3
"KriLR224","28-Oct-19",2019-10-28 20:12:14,"default              ",376513521,76.88,"min",9.254,"mg/l","humid",28.391,"deg",9075,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38381,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.092,"V",5,"2019.10.28_RESPR_T2","blank","n/a","B4",5,"Euphausia pacifica","n/a","n/a",2019-10-28 20:12:14,"Trial02","Trial02_KriLR224",1.01696167123604,9.09965464947414,1.01696167123604,9.09965464947414,9.254,11,30.3
"KriLR224","28-Oct-19",2019-10-28 20:42:17,"default              ",376513521,106.93,"min",9.041,"mg/l","humid",28.645,"deg",21917,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38497,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.11,"V",5,"2019.10.28_RESPR_T2","blank","n/a","B4",5,"Euphausia pacifica","n/a","n/a",2019-10-28 20:42:17,"Trial02","Trial02_KriLR224",0.993554189501298,9.09965464947414,0.993554189501298,9.09965464947414,9.041,11,30.3
"KriLR224","28-Oct-19",2019-10-28 20:42:18,"default              ",376513521,106.95,"min",9.039,"mg/l","humid",28.647,"deg",18715,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38441,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.111,"V",5,"2019.10.28_RESPR_T2","blank","n/a","B4",5,"Euphausia pacifica","n/a","n/a",2019-10-28 20:42:18,"Trial02","Trial02_KriLR224",0.993334400940408,9.09965464947414,0.993334400940408,9.09965464947414,9.039,11,30.3
"KriLR224","28-Oct-19",2019-10-28 20:42:19,"default              ",376513521,106.97,"min",9.061,"mg/l","humid",28.621,"deg",18555,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38458,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.101,"V",5,"2019.10.28_RESPR_T2","blank","n/a","B4",5,"Euphausia pacifica","n/a","n/a",2019-10-28 20:42:19,"Trial02","Trial02_KriLR224",0.995752075110194,9.09965464947414,0.995752075110194,9.09965464947414,9.061,11,30.3
