"KrillID","SensorName","Date","Time","User","SensorID","delta_t","Unit","Value","Unit.1","Mode","Phase","Unit.2","Amplitude","Unit.3","Temp","Unit.4","patm","Unit.5","Salinity","Unit.6","Error","Cal0","Unit.7","T0","Unit.8","O2.2nd","Unit.9","Cal2nd","Unit.10","T2nd","Unit.11","CalPressure","Unit.12","f1","dPhi1","dkSv1","dPhi2","dkSv2","m","Cal.Mode","SignalLEDCurrent","ReferenceLEDCurrent","ReferenceAmplitude","DeviceSerial","FwVersion","SensorType","BatchID","Calibration.Date","Sensor.lot","PreSens.calibrated.Sensor","Battery.Voltage","Unit.13","Sequence","FileName","MOATS","Treatment","LoadingLocation","GlassVialNumber","Species","TelsonLength..mm.","Size","dateTime","TrialID.x","percentDOassumpt","assumedSatDOmg","percentDO","obseveredSatDOmg","actualDOmg","CorTemp","SalinityConstant","oxygen","sapply(cSlopes, I)","TrialID.y"
"Trial01_KrilLR13","KrilLR13","28-Oct-19",2019-10-28 15:49:35,"default              ",201822008,84.57,"min",8.853,"mg/l","humid",28.874,"deg",5929,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38388,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.109,"V",3,"2019.10.28_RESPR_T1","12","CUR","B2",3,"Euphausia pacifica","3.06","0.025",2019-10-28 15:49:35,"Trial01",0.972894064777678,9.09965464947414,0.972894064777678,9.09965464947414,8.853,11,30.3,248.41518,-0.226120525396334,"Trial01_KrilLR13"
"Trial01_KrilLR13","KrilLR13","28-Oct-19",2019-10-28 15:49:36,"default              ",201822008,84.58,"min",8.655,"mg/l","humid",29.123,"deg",8628,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38381,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.108,"V",3,"2019.10.28_RESPR_T1","12","CUR","B2",3,"Euphausia pacifica","3.06","0.025",2019-10-28 15:49:36,"Trial01",0.951134997249611,9.09965464947414,0.951134997249611,9.09965464947414,8.655,11,30.3,242.8593,-0.226120525396334,"Trial01_KrilLR13"
"Trial01_KrilLR13","KrilLR13","28-Oct-19",2019-10-28 15:49:37,"default              ",201822008,84.6,"min",8.605,"mg/l","humid",29.187,"deg",10345,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38385,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.11,"V",3,"2019.10.28_RESPR_T1","12","CUR","B2",3,"Euphausia pacifica","3.06","0.025",2019-10-28 15:49:37,"Trial01",0.945640283227372,9.09965464947414,0.945640283227372,9.09965464947414,8.605,11,30.3,241.4563,-0.226120525396334,"Trial01_KrilLR13"
"Trial01_KrilLR13","KrilLR13","28-Oct-19",2019-10-28 16:34:31,"default              ",201822008,129.5,"min",8.077,"mg/l","humid",29.888,"deg",19404,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38427,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.126,"V",3,"2019.10.28_RESPR_T1","12","CUR","B2",3,"Euphausia pacifica","3.06","0.025",2019-10-28 16:34:31,"Trial01",0.887616103152526,9.09965464947414,0.887616103152526,9.09965464947414,8.077,11,30.3,226.64062,-0.226120525396334,"Trial01_KrilLR13"
"Trial01_KrilLR13","KrilLR13","28-Oct-19",2019-10-28 15:19:33,"default              ",201822008,54.53,"min",8.752,"mg/l","humid",29,"deg",12533,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38560,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.126,"V",3,"2019.10.28_RESPR_T1","12","CUR","B2",3,"Euphausia pacifica","3.06","0.025",2019-10-28 15:19:33,"Trial01",0.961794742452755,9.09965464947414,0.961794742452755,9.09965464947414,8.752,11,30.3,245.58112,-0.226120525396334,"Trial01_KrilLR13"
"Trial01_KrilLR13","KrilLR13","28-Oct-19",2019-10-28 16:04:58,"default              ",201822008,99.95,"min",8.441,"mg/l","humid",29.399,"deg",13760,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38249,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.105,"V",3,"2019.10.28_RESPR_T1","12","CUR","B2",3,"Euphausia pacifica","3.06","0.025",2019-10-28 16:04:58,"Trial01",0.927617621234427,9.09965464947414,0.927617621234427,9.09965464947414,8.441,11,30.3,236.85446,-0.226120525396334,"Trial01_KrilLR13"
"Trial01_KrilLR13","KrilLR13","28-Oct-19",2019-10-28 14:34:25,"default              ",201822008,9.4,"min",9.145,"mg/l","humid",28.52,"deg",5174,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38645,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.123,"V",3,"2019.10.28_RESPR_T1","12","CUR","B2",3,"Euphausia pacifica","3.06","0.025",2019-10-28 14:34:25,"Trial01",1.00498319466756,9.09965464947414,1.00498319466756,9.09965464947414,9.145,11,30.3,256.6087,-0.226120525396334,"Trial01_KrilLR13"
"Trial01_KrilLR13","KrilLR13","28-Oct-19",2019-10-28 15:19:31,"default              ",201822008,54.5,"min",8.815,"mg/l","humid",28.921,"deg",10196,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38572,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.127,"V",3,"2019.10.28_RESPR_T1","12","CUR","B2",3,"Euphausia pacifica","3.06","0.025",2019-10-28 15:19:31,"Trial01",0.968718082120777,9.09965464947414,0.968718082120777,9.09965464947414,8.815,11,30.3,247.3489,-0.226120525396334,"Trial01_KrilLR13"
"Trial01_KrilLR13","KrilLR13","28-Oct-19",2019-10-28 16:04:57,"default              ",201822008,99.93,"min",8.349,"mg/l","humid",29.52,"deg",20538,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38272,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.121,"V",3,"2019.10.28_RESPR_T1","12","CUR","B2",3,"Euphausia pacifica","3.06","0.025",2019-10-28 16:04:57,"Trial01",0.917507347433507,9.09965464947414,0.917507347433507,9.09965464947414,8.349,11,30.3,234.27294,-0.226120525396334,"Trial01_KrilLR13"
"Trial01_KrilLR13","KrilLR13","28-Oct-19",2019-10-28 14:34:27,"default              ",201822008,9.43,"min",8.836,"mg/l","humid",28.896,"deg",10152,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38639,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.115,"V",3,"2019.10.28_RESPR_T1","12","CUR","B2",3,"Euphausia pacifica","3.06","0.025",2019-10-28 14:34:27,"Trial01",0.971025862010117,9.09965464947414,0.971025862010117,9.09965464947414,8.836,11,30.3,247.93816,-0.226120525396334,"Trial01_KrilLR13"
"Trial01_KrilLR13","KrilLR13","28-Oct-19",2019-10-28 15:19:30,"default              ",201822008,54.48,"min",8.828,"mg/l","humid",28.905,"deg",9995,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38570,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.126,"V",3,"2019.10.28_RESPR_T1","12","CUR","B2",3,"Euphausia pacifica","3.06","0.025",2019-10-28 15:19:30,"Trial01",0.970146707766559,9.09965464947414,0.970146707766559,9.09965464947414,8.828,11,30.3,247.71368,-0.226120525396334,"Trial01_KrilLR13"
"Trial01_KrilLR13","KrilLR13","28-Oct-19",2019-10-28 15:19:32,"default              ",201822008,54.52,"min",8.755,"mg/l","humid",28.997,"deg",12220,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38558,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.127,"V",3,"2019.10.28_RESPR_T1","12","CUR","B2",3,"Euphausia pacifica","3.06","0.025",2019-10-28 15:19:32,"Trial01",0.96212442529409,9.09965464947414,0.96212442529409,9.09965464947414,8.755,11,30.3,245.6653,-0.226120525396334,"Trial01_KrilLR13"
"Trial01_KrilLR13","KrilLR13","28-Oct-19",2019-10-28 14:34:28,"default              ",201822008,9.45,"min",8.799,"mg/l","humid",28.941,"deg",10992,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38648,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.121,"V",3,"2019.10.28_RESPR_T1","12","CUR","B2",3,"Euphausia pacifica","3.06","0.025",2019-10-28 14:34:28,"Trial01",0.96695977363366,9.09965464947414,0.96695977363366,9.09965464947414,8.799,11,30.3,246.89994,-0.226120525396334,"Trial01_KrilLR13"
"Trial01_KrilLR14","KrilLR14","28-Oct-19",2019-10-28 15:34:58,"default              ",641264370,69.95,"min",8.958,"mg/l","humid",28.745,"deg",7806,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38493,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.122,"V",4,"2019.10.28_RESPR_T1","6","TMP","B4",4,"Euphausia pacifica","2.09","0.0193",2019-10-28 15:34:58,"Trial01",0.984432964224381,9.09965464947414,0.984432964224381,9.09965464947414,8.958,11,30.3,251.36148,-0.145123607105425,"Trial01_KrilLR14"
"Trial01_KrilLR14","KrilLR14","28-Oct-19",2019-10-28 15:04:47,"default              ",641264370,39.77,"min",8.901,"mg/l","humid",28.815,"deg",10666,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38631,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.129,"V",4,"2019.10.28_RESPR_T1","6","TMP","B4",4,"Euphausia pacifica","2.09","0.0193",2019-10-28 15:04:47,"Trial01",0.978168990239028,9.09965464947414,0.978168990239028,9.09965464947414,8.901,11,30.3,249.76206,-0.145123607105425,"Trial01_KrilLR14"
"Trial01_KrilLR14","KrilLR14","28-Oct-19",2019-10-28 14:49:42,"default              ",641264370,24.68,"min",8.896,"mg/l","humid",28.821,"deg",11784,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38601,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.126,"V",4,"2019.10.28_RESPR_T1","6","TMP","B4",4,"Euphausia pacifica","2.09","0.0193",2019-10-28 14:49:42,"Trial01",0.977619518836804,9.09965464947414,0.977619518836804,9.09965464947414,8.896,11,30.3,249.62176,-0.145123607105425,"Trial01_KrilLR14"
"Trial01_KrilLR14","KrilLR14","28-Oct-19",2019-10-28 16:05:09,"default              ",641264370,100.13,"min",8.627,"mg/l","humid",29.158,"deg",18684,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38232,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.106,"V",4,"2019.10.28_RESPR_T1","6","TMP","B4",4,"Euphausia pacifica","2.09","0.0193",2019-10-28 16:05:09,"Trial01",0.948057957397157,9.09965464947414,0.948057957397157,9.09965464947414,8.627,11,30.3,242.07362,-0.145123607105425,"Trial01_KrilLR14"
"Trial01_KrilLR14","KrilLR14","28-Oct-19",2019-10-28 16:05:10,"default              ",641264370,100.15,"min",8.568,"mg/l","humid",29.234,"deg",25654,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38238,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.105,"V",4,"2019.10.28_RESPR_T1","6","TMP","B4",4,"Euphausia pacifica","2.09","0.0193",2019-10-28 16:05:10,"Trial01",0.941574194850915,9.09965464947414,0.941574194850915,9.09965464947414,8.568,11,30.3,240.41808,-0.145123607105425,"Trial01_KrilLR14"
"Trial01_KrilLR14","KrilLR14","28-Oct-19",2019-10-28 15:04:50,"default              ",641264370,39.82,"min",8.729,"mg/l","humid",29.029,"deg",24624,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38645,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.127,"V",4,"2019.10.28_RESPR_T1","6","TMP","B4",4,"Euphausia pacifica","2.09","0.0193",2019-10-28 15:04:50,"Trial01",0.959267174002525,9.09965464947414,0.959267174002525,9.09965464947414,8.729,11,30.3,244.93574,-0.145123607105425,"Trial01_KrilLR14"
"Trial01_KrilLR14","KrilLR14","28-Oct-19",2019-10-28 15:34:57,"default              ",641264370,69.93,"min",8.911,"mg/l","humid",28.803,"deg",8549,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38492,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.124,"V",4,"2019.10.28_RESPR_T1","6","TMP","B4",4,"Euphausia pacifica","2.09","0.0193",2019-10-28 15:34:57,"Trial01",0.979267933043476,9.09965464947414,0.979267933043476,9.09965464947414,8.911,11,30.3,250.04266,-0.145123607105425,"Trial01_KrilLR14"
"Trial01_KrilLR14","KrilLR14","28-Oct-19",2019-10-28 16:34:40,"default              ",641264370,129.65,"min",8.555,"mg/l","humid",29.251,"deg",13639,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38429,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.115,"V",4,"2019.10.28_RESPR_T1","6","TMP","B4",4,"Euphausia pacifica","2.09","0.0193",2019-10-28 16:34:40,"Trial01",0.940145569205133,9.09965464947414,0.940145569205133,9.09965464947414,8.555,11,30.3,240.0533,-0.145123607105425,"Trial01_KrilLR14"
"Trial01_KrilLR14","KrilLR14","28-Oct-19",2019-10-28 15:04:46,"default              ",641264370,39.75,"min",9.713,"mg/l","humid",27.869,"deg",2864,"uV",11,"∞C",1013,"mbar",30.3,"pmil",4,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38672,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.134,"V",4,"2019.10.28_RESPR_T1","6","TMP","B4",4,"Euphausia pacifica","2.09","0.0193",2019-10-28 15:04:46,"Trial01",1.06740314596019,9.09965464947414,1.06740314596019,9.09965464947414,9.713,11,30.3,272.54678,-0.145123607105425,"Trial01_KrilLR14"
"Trial01_KrilLR14","KrilLR14","28-Oct-19",2019-10-28 15:34:56,"default              ",641264370,69.92,"min",8.952,"mg/l","humid",28.753,"deg",7858,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38487,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.123,"V",4,"2019.10.28_RESPR_T1","6","TMP","B4",4,"Euphausia pacifica","2.09","0.0193",2019-10-28 15:34:56,"Trial01",0.983773598541712,9.09965464947414,0.983773598541712,9.09965464947414,8.952,11,30.3,251.19312,-0.145123607105425,"Trial01_KrilLR14"
"Trial01_KrilLR14","KrilLR14","28-Oct-19",2019-10-28 14:49:40,"default              ",641264370,24.65,"min",9.033,"mg/l","humid",28.654,"deg",8239,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38600,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.125,"V",4,"2019.10.28_RESPR_T1","6","TMP","B4",4,"Euphausia pacifica","2.09","0.0193",2019-10-28 14:49:40,"Trial01",0.99267503525774,9.09965464947414,0.99267503525774,9.09965464947414,9.033,11,30.3,253.46598,-0.145123607105425,"Trial01_KrilLR14"
"Trial01_KrilLR14","KrilLR14","28-Oct-19",2019-10-28 14:49:41,"default              ",641264370,24.67,"min",8.916,"mg/l","humid",28.797,"deg",11020,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38602,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.126,"V",4,"2019.10.28_RESPR_T1","6","TMP","B4",4,"Euphausia pacifica","2.09","0.0193",2019-10-28 14:49:41,"Trial01",0.9798174044457,9.09965464947414,0.9798174044457,9.09965464947414,8.916,11,30.3,250.18296,-0.145123607105425,"Trial01_KrilLR14"
"Trial01_KrilLR14","KrilLR14","28-Oct-19",2019-10-28 14:26:29,"default              ",641264370,1.47,"min",9.122,"mg/l","humid",28.548,"deg",6402,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38790,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.141,"V",4,"2019.10.28_RESPR_T1","6","TMP","B4",4,"Euphausia pacifica","2.09","0.0193",2019-10-28 14:26:29,"Trial01",1.00245562621733,9.09965464947414,1.00245562621733,9.09965464947414,9.122,11,30.3,255.96332,-0.145123607105425,"Trial01_KrilLR14"
"Trial01_KrilLR14","KrilLR14","28-Oct-19",2019-10-28 14:26:30,"default              ",641264370,1.48,"min",9.16,"mg/l","humid",28.502,"deg",5987,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38770,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.131,"V",4,"2019.10.28_RESPR_T1","6","TMP","B4",4,"Euphausia pacifica","2.09","0.0193",2019-10-28 14:26:30,"Trial01",1.00663160887423,9.09965464947414,1.00663160887423,9.09965464947414,9.16,11,30.3,257.0296,-0.145123607105425,"Trial01_KrilLR14"
"Trial01_KrilLR14","KrilLR14","28-Oct-19",2019-10-28 15:34:52,"default              ",641264370,69.85,"min",9.305,"mg/l","humid",28.332,"deg",4578,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38531,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.13,"V",4,"2019.10.28_RESPR_T1","6","TMP","B4",4,"Euphausia pacifica","2.09","0.0193",2019-10-28 15:34:52,"Trial01",1.02256627953872,9.09965464947414,1.02256627953872,9.09965464947414,9.305,11,30.3,261.0983,-0.145123607105425,"Trial01_KrilLR14"
"Trial01_KrilLR14","KrilLR14","28-Oct-19",2019-10-28 15:34:53,"default              ",641264370,69.87,"min",9.013,"mg/l","humid",28.678,"deg",6799,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38474,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.133,"V",4,"2019.10.28_RESPR_T1","6","TMP","B4",4,"Euphausia pacifica","2.09","0.0193",2019-10-28 15:34:53,"Trial01",0.990477149648844,9.09965464947414,0.990477149648844,9.09965464947414,9.013,11,30.3,252.90478,-0.145123607105425,"Trial01_KrilLR14"
"Trial01_KrilLR14","KrilLR14","28-Oct-19",2019-10-28 15:34:54,"default              ",641264370,69.88,"min",8.876,"mg/l","humid",28.846,"deg",10343,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38489,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.124,"V",4,"2019.10.28_RESPR_T1","6","TMP","B4",4,"Euphausia pacifica","2.09","0.0193",2019-10-28 15:34:54,"Trial01",0.975421633227908,9.09965464947414,0.975421633227908,9.09965464947414,8.876,11,30.3,249.06056,-0.145123607105425,"Trial01_KrilLR14"
"Trial01_KrilLR14","KrilLR14","28-Oct-19",2019-10-28 15:34:55,"default              ",641264370,69.9,"min",8.912,"mg/l","humid",28.802,"deg",9123,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38486,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.123,"V",4,"2019.10.28_RESPR_T1","6","TMP","B4",4,"Euphausia pacifica","2.09","0.0193",2019-10-28 15:34:55,"Trial01",0.979377827323921,9.09965464947414,0.979377827323921,9.09965464947414,8.912,11,30.3,250.07072,-0.145123607105425,"Trial01_KrilLR14"
"Trial01_KrilLR14","KrilLR14","28-Oct-19",2019-10-28 15:19:40,"default              ",641264370,54.65,"min",9.023,"mg/l","humid",28.666,"deg",7536,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38595,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.134,"V",4,"2019.10.28_RESPR_T1","6","TMP","B4",4,"Euphausia pacifica","2.09","0.0193",2019-10-28 15:19:40,"Trial01",0.991576092453292,9.09965464947414,0.991576092453292,9.09965464947414,9.023,11,30.3,253.18538,-0.145123607105425,"Trial01_KrilLR14"
"Trial01_KrilLR14","KrilLR14","28-Oct-19",2019-10-28 15:19:41,"default              ",641264370,54.67,"min",8.857,"mg/l","humid",28.87,"deg",11757,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38580,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.126,"V",4,"2019.10.28_RESPR_T1","6","TMP","B4",4,"Euphausia pacifica","2.09","0.0193",2019-10-28 15:19:41,"Trial01",0.973333641899457,9.09965464947414,0.973333641899457,9.09965464947414,8.857,11,30.3,248.52742,-0.145123607105425,"Trial01_KrilLR14"
"Trial01_KrilLR14","KrilLR14","28-Oct-19",2019-10-28 15:19:42,"default              ",641264370,54.68,"min",8.846,"mg/l","humid",28.883,"deg",12203,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38568,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.126,"V",4,"2019.10.28_RESPR_T1","6","TMP","B4",4,"Euphausia pacifica","2.09","0.0193",2019-10-28 15:19:42,"Trial01",0.972124804814565,9.09965464947414,0.972124804814565,9.09965464947414,8.846,11,30.3,248.21876,-0.145123607105425,"Trial01_KrilLR14"
"Trial01_KrilLR14","KrilLR14","28-Oct-19",2019-10-28 15:04:48,"default              ",641264370,39.78,"min",8.743,"mg/l","humid",29.011,"deg",19561,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38643,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.126,"V",4,"2019.10.28_RESPR_T1","6","TMP","B4",4,"Euphausia pacifica","2.09","0.0193",2019-10-28 15:04:48,"Trial01",0.960805693928752,9.09965464947414,0.960805693928752,9.09965464947414,8.743,11,30.3,245.32858,-0.145123607105425,"Trial01_KrilLR14"
"Trial01_KrilLR14","KrilLR14","28-Oct-19",2019-10-28 15:04:49,"default              ",641264370,39.8,"min",8.757,"mg/l","humid",28.994,"deg",20540,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38634,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.129,"V",4,"2019.10.28_RESPR_T1","6","TMP","B4",4,"Euphausia pacifica","2.09","0.0193",2019-10-28 15:04:49,"Trial01",0.962344213854979,9.09965464947414,0.962344213854979,9.09965464947414,8.757,11,30.3,245.72142,-0.145123607105425,"Trial01_KrilLR14"
